Directory URL,Branch Name,Branch Type,Name of Library Service,Library Service Type,WiFi Availability,Address Line 1,Address Line 2,Address Locality,Address Postcode,Postal Address Line 1,Postal Address Line 2,Postal Address Locality,Postal Address Postcode,ILL Address Line 1,ILL Address Line 2,ILL Address Line 3,ILL Address Line 4,ILL Address Locality,ILL Address Postcode,Phone,Phone (after hours),Mobile,Email,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Latitude (Decimal),Longitude (Decimal),Branch Manager Title,Branch Manager Personal Title,Branch Manager Name,Branch Manager Phone,Branch Manager Email,Other Staff Member Position Title,Other Staff Member Personal Title,Other Staff Member Name,Other Staff Member Phone,Other Staff Member Email,Date Created,Date Last Updated
https://plconnect.slq.qld.gov.au/directory/hinchinbrook-shire-council/hinchinbrook-shire-library,Hinchinbrook Shire Library,Branch,Hinchinbrook Shire Council,Rural Libraries Queensland,Yes,73-75 McIlwraith Street,-,Ingham,4850,PO Box 366,-,Ingham,4850,-,-,-,-,-,-,-9336,-,-,library@hinchinbrook.qld.gov.au,10am-4pm,10am-4pm,10am-4pm,10am-4pm,10am-4pm,10am-4pm,10am-4pm,-18.652078,146.152797,Library Coordinator,-,Fiona Robinson,-9382,frobinson@hinchinbrook.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/ipswich-city-council/ipswich-central-library,Ipswich Central Library,Branch,Ipswich City Council,Independent Library Service,Yes,Ipswich Central Library,40 South Street,Ipswich,4305,PO Box 202,-,Ipswich,4305,-,-,-,-,-,-,-10571,-,-,libinfo@ipswich.qld.gov.au,9am-5pm,9am-5pm,9am-6pm,9am-7pm,9am-5pm,9am-2pm,9am-2pm,-27.616609,152.759952,-,-,-,-,-,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/barcoo-shire-council/jundah-public-library,Jundah Public Library,Branch,Barcoo Shire Council,Rural Libraries Queensland,Yes,Jundah Visitor Information Centre,11 Dickson Street,Jundah,4736,-,-,Jundah,4736,-,-,-,-,-,-,-11534,-,-,jundah_library@barcoo.qld.gov.au,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,11am-1pm,Closed,-24.831276,143.058999,Assistant,Mrs,Lyn Field,-11534,-,-,-,-,-,-,10/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/douglas-shire-council/mossman-library,Mossman Library,Branch,Douglas Shire Council,Rural Libraries Queensland,Yes,14 Mill Street,-,Mossman,4873,PO Box 723,-,Mossman,4873,14 Mill Street,-,-,-,Mossman,4873,-13541,-,-,-,10am-5pm,10am-5pm,10am-5pm,10am-5pm,10am-4.30pm,9am-12 noon,Closed,-16.458913,145.375106,-,-,-,-,-,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/richmond-shire-council/richmond-library,Richmond Library,Branch,Richmond Shire Council,Rural Libraries Queensland,No,76 Goldring Street,-,Richmond,4822,-,-,-,-,-,-,-,-,-,-,-8000,-,-,libraryr@richmond.qld.gov.au,12 noon-4pm,12 noon-4pm,9am-1pm,12 noon-4pm,12 noon-4pm,Closed,Closed,-20.73169,143.143162,Library Administrator,-,David Fickling,-,-,Manager,-,Angela Henry,-7764,angelah@richmond.qld.gov.au,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/roma-library,Roma Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,Yes,Roma Community Arts Centre,38-44 Hawthorne Street,Roma,4455,-,-,-,-,-,-,Maranoa Regional Council Library Services,38-44 Hawthorne Street,Roma,4455,-4871,-,-,roma.library@maranoa.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-26.572964,148.788341,Library Services Officer,-,Tammy Bohnet,-10989,roma.library@maranoa.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/bulloo-shire-council/thargomindah-library,Thargomindah Library,Branch,Bulloo Shire Council,Rural Libraries Queensland,No,Thargomindah Visitor Information Centre,37 Dowling Street,Thargomindah,4492,-,-,-,-,-,-,-,-,-,-,-12661,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,"10am-2pm, April to October","10am-2pm, April to October",-27.99632,143.824063,Library/Health and Wellbeing Officer,-,Diane Montgomerie,-12661,library@bulloo.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/tablelands-regional-council/mt-garnet-library,Mt Garnet Library,Branch,Tablelands Regional Council,Independent Library Service,Yes,22 Opal Street,-,Mount Garnet,4872,c/- Ravenshoe Library,24 Moore Road,Ravenshoe,4888,Tablelands Library Service,Collections & Systems,c/- Atherton Library,PO Box 573,Atherton,4883,-6281,-10723,-,-,Closed,10am-1pm,Closed,2-5pm,Closed,Closed,Closed,-17.6786013,145.1207981,-,-,-,-,mtgarnetl@trc.qld.gov.au,-,-,-,-,-,14/04/08,7/04/20
https://plconnect.slq.qld.gov.au/directory/tablelands-regional-council/ravenshoe-library-customer-service-centre,Ravenshoe Library & Customer Service Centre,Branch,Tablelands Regional Council,Independent Library Service,Yes,24 Moore Street,-,Ravenshoe,4888,-,-,-,-,Tablelands Library Service,Collections & Systems,c/- Atherton Library,PO Box 573,Atherton,4883,-6286,-,-,-,Closed,10am-5pm,10am-5pm,10am-5pm,10am-5pm,9-12 noon,Closed,-17.61088,145.488263,Library & Customer Service Officer,-,-,-,ravenshoel@trc.qld.gov.au,-,-,-,-,-,14/04/08,7/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/wandoan-library,Wandoan Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,6 Henderson Road,-,Wandoan,4419,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-7549,-,-,-,9am-12 noon; 1.15-5pm,9am-12 noon; 1.15-5pm,9am-12 noon; 1.15-5pm,9am-12 noon; 1.15-5pm,9am-12 noon; 1.15-5pm,Closed,Closed,-26.121038,149.958758,Centre Services Officer,Mrs,Karen Postle,-7549,karen.postle@wdrc.qld.gov.au,-,-,-,-,-,11/04/08,7/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/moonie-library,Moonie Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,Leichhardt Highway,-,Moonie,4406,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-4800,-,-,moonie.rtc@wdrc.qld.gov.au,9am-3pm,9am-3pm,9am-3pm,9am-3pm,9am-3pm,Closed,Closed,-27.717105,150.371128,Centre Services Officer,Mrs,Vanessa Savill,-,-,-,-,-,-,-,11/04/08,7/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/meandarra-library,Meandarra Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,Sara Street,-,Meandarra,4422,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-10758,-,-,meandarra.library@wdrc.qld.gov.au,10am-4pm,10am-4pm,10am-4pm,10am-4pm,10am-4pm,Closed,Closed,-27.325079,149.881717,Centre Services Officer,Mrs,Carolyn Beattie,-,-,-,-,-,-,-,11/04/08,7/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/jandowae-library,Jandowae Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,22 George Street,-,Jandowae,4410,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-9094,-,-,jandowae.library@wdrc.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,Closed,Closed,-26.78142,151.110621,Centre Services Officer,Mrs,Violy Geist,-,-,-,-,-,-,-,11/04/08,7/04/20
https://plconnect.slq.qld.gov.au/directory/western-downs-regional-council/tara-library,Tara Library,Branch,Western Downs Regional Council,Independent Library Service,Yes,31 Day Street,-,Tara,4421,PO Box 551,-,Dalby,4405,-,-,-,-,-,-,-12506,-,-,tara.library@wdrc.qld.gov.au,9.30am-12.30pm; 1.30-5pm,9.30am-12.30pm; 1.30-5pm,9.30am-12.30pm; 1.30-5pm,9.30am-12.30pm; 1.30-5pm,9.30am-12.30pm; 1.30-5pm,Closed,Closed,-27.276845,150.459073,Library Services Officer,Ms,Jacqui Hayward,-12505,tara.library@wdrc.qld.gov.au,Library Services Officer,Ms,Pam Langridge,-,-,11/04/08,9/04/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/arana-hills-library,Arana Hills Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,63 Cobbity Crescent,-,Arana Hills,4054,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-6698,-,-,-,8.30am-6pm,8.30am-8pm,8.30am-6pm,8.30am-6pm,8.30am-6pm,9am-2pm,Closed,-27.394612,152.948974,Branch Leader,-,Karen Withers,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/albany-creek-library,Albany Creek Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,16 Ferguson Street,-,Albany Creek,4035,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-8477,-,-,-,8.30am-6pm,8.30am-6pm,8.30am-6pm,8.30am-8pm,8.30am-6pm,9am-2pm,Closed,-27.344783,152.968287,Branch Librarian,-,Natalie King,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/bribie-island-library,Bribie Island Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,1 Welsby Parade,Bongaree,Bribie Island,4507,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-4742,-,-,-,8.30am-6pm,8.30am-6pm,8.30am-6pm,8.30am-7pm,8.30am-6pm,9.00am-2pm,Closed,-27.083525,153.159231,Branch Librarian,-,Shane Cathcart,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/burpengary-library,Burpengary Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,121 Station Road,-,Burpengary,4505,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-9200,-,-,-,8.30am-6pm,8.30am-6pm,8.30am-6pm,8.30am-7pm,8.30am-6pm,9am-2pm,Closed,-27.155202,152.967303,Branch Team Leader (Acting),-,Margot Keane,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/caboolture-library,Caboolture Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,Caboolture Hub,4 Hasking Street,Caboolture,4510,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-7379,-,-,-,8.30am-6pm,8.30am-8pm,8.30am-6pm,8.30am-6pm,8.30am-6pm,9am-4pm,Closed,-27.083668,152.951261,Branch Librarian,-,Kerry Griffith,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/deception-bay-library,Deception Bay Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,9 Bayview Terrace,-,Deception Bay,4508,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-4243,-,-,-,8.30am-5pm,8.30am-7pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,9am-1pm,Closed,-27.185159,153.029546,Branch Team Leader,-,Suzanne Yule,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/north-lakes-library,North Lakes Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,10 The Corso,-,North Lakes,4509,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-13326,-,-,-,8.30am-6pm,8.30am-6pm,8.30am-6.pm,8.30am-8pm,8.30am-6pm,9am-4pm,10am-3pm,-27.239184,153.017566,Branch Librarian,-,Cheryl Mathewsell,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/redcliffe-library,Redcliffe Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,476 Oxley Avenue,-,Redcliffe,4020,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-3540,-,-,-,8.30am-6pm,8.30am-6pm,8.30am-6pm,8.30am-6pm,8.30am-8pm,9am-4pm,Closed,-27.225116,153.110994,Branch Librarian,-,Sarah Dashwood,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/strathpine-library,Strathpine Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,1 Station Road,-,Strathpine,4500,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-10124,-,-,-,8.30am-6pm,8.30am-8pm,8.30am-6pm,8.30am-6pm,8.30am-6pm,9am-4pm,Closed,-27.311858,152.990598,Branch Librarian,-,Karen McNair,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/woodford-library,Woodford Library,Branch,Moreton Bay Regional Council,Independent Library Service,Yes,1 Elizabeth Street,-,Woodford,4514,PO Box 159,-,Caboolture,4510,Interlibrary Loans Officer,Moreton Bay Region Libraries,PO Box 159,-,Caboolture,4510,-6578,-,-,-,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-7pm,9am-1pm,Closed,-26.954499,152.778438,Branch Team Leader,-,Debbie Gould,-,-,-,-,-,-,-,14/04/08,15/05/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/nanango-library,Nanango Library,Branch,South Burnett Regional Council,Independent Library Service,Yes,48 Drayton Street,-,Nanango,4615,PO Box 336,-,Kingaroy,4610,Interlibrary Loans,South Burnett Regional Council Libraries,Kingaroy Library,PO Box 336,Kingaroy,4610,-13573,-,-,nanangolibrary@southburnett.qld.gov.au,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,Closed,Closed,-26.670682,152.002265,Supervisor Library Services,Ms,Shelley Eagle,-13573,seagle@southburnett.qld.gov.au,-,-,-,-,-,14/04/08,11/06/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/wondai-library,Wondai Library,Branch,South Burnett Regional Council,Independent Library Service,Yes,Mackenzie Street,-,Wondai,4606,PO Box 336,-,Kingaroy,4610,Interlibrary Loans,South Burnett Regional Council Libraries,Kingaroy Library,PO Box 336,Kingaroy,4610,-13387,-,-,-,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,Closed,Closed,-26.319027,151.873257,Supervisor Library Services,Ms,Jessica Harm,-13387,-,-,-,-,-,-,14/04/08,11/06/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/blackbutt-library,Blackbutt Library,Branch,South Burnett Regional Council,Independent Library Service,Yes,69 Hart Street,-,Blackbutt,4314,PO Box 336,-,Kingaroy,4610,Interlibrary Loans,South Burnett Regional Council Libraries,Kingaroy Library,PO Box 336,Kingaroy,4610,-13478,-,-,blackbuttlibrary@southburnett.qld.gov.au,8.30am-12 noon; 1-4.30pm,8.30am-12 noon; 1-4.30pm,8.30am-12 noon; 1-4.30pm,8.30am-12 noon; 1-4.30pm,8.30am-12 noon; 1-4.30pm,Closed,Closed,-26.884383,152.101593,Team Leader Customer Contact/Library,Ms,Karen Benson,-,kbenson@southburnett.qld.gov.au,-,-,-,-,-,14/04/08,12/06/20
https://plconnect.slq.qld.gov.au/directory/isaac-regional-council/clermont-library,Clermont Library,Branch,Isaac Regional Council,Independent Library Service,Yes,Cnr Karmoo and Herschel Street,-,Clermont,4721,PO Box 97,-,Moranbah,4744,-,-,-,-,Dysart,4745,-9538,-,-,clermont.library@isaac.qld.gov.au,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,Closed,Closed,-22.825812,147.642152,Library Administrator,Mrs,Susan Allen,-8538,susan.allen@isaac.qld.gov.au,Library Officer,Ms,Laura Crichton,-8538,clermont.library@isaac.qld.gov.au,11/04/08,6/08/20
https://plconnect.slq.qld.gov.au/directory/isaac-regional-council/glenden-library,Glenden Library,Branch,Isaac Regional Council,Independent Library Service,No,Glenden Shopping Centre,-,Glenden,4743,PO Box 97,-,Moranbah,4744,Dysart Library,Shannon Crescent,-,-,Dysart,4745,-10940,-,-,glenden.library@isaac.qld.gov.au,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.3am-5pm,Closed,Closed,-21.357266,148.115916,Library Administrator,Mrs,Shanda Hare,-7940,shanda.hare@isaac.qld.gov.au,Library Administrator,Mrs,Sharani Parr,-7940,sharani.parr@isaac.qld.gov.au,13/04/08,6/08/20
https://plconnect.slq.qld.gov.au/directory/isaac-regional-council/nebo-library,Nebo Library,Branch,Isaac Regional Council,Independent Library Service,No,10 Reynolds Street,-,Nebo,4742,PO Box 97,-,Moranbah,4744,Dysart Library,Shannon Crescent,-,-,Dysart,4745,-7907,-,-,nebo.library@isaac.qld.gov.au,8.30am-2pm,8.30am-2pm,11.30am-5pm,11.30am-5pm,8.30am-2pm,Closed,Closed,-21.688984,148.689027,Library Officer,Mrs,Megan Christensen,-9010,nebo.library@isaac.qld.gov.au,-,-,-,-,-,13/04/08,6/08/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/kingaroy-library,Kingaroy Library,Branch,South Burnett Regional Council,Independent Library Service,Yes,Civic Centre,Glendon Street,Kingaroy,4610,PO Box 336,-,Kingaroy,4610,Interlibrary Loans,South Burnett Regional Council Libraries,Kingaroy Library,PO Box 336,Kingaroy,4610,-13391,-,-,kingaroylibrary@southburnett.qld.gov.au,9.30am-5pm,9.30am-5pm,9.30am-5pm,9.30am-5pm,9.30am-5pm,9am-12 noon,Closed,-26.54022,151.837626,Acting Regional Librarian,Ms,Danielle Mengel,-13393,dmengel@southburnett.qld.gov.au,Supervisor Library Services,Mrs,Judith Nickless,-13391,jnickless@southburnett.qld.gov.au,14/04/08,18/08/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/murgon-library,Murgon Library,Branch,South Burnett Regional Council,Independent Library Service,Yes,42 Stephens Street,-,Murgon,4605,PO Box 336,-,Kingaroy,4610,Interlibrary Loans,South Burnett Regional Council Libraries,Kingaroy Library,PO Box 336,Kingaroy,4610,-13638,-,-,murgonlibrary@southburnett.qld.gov.au,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,Closed,Closed,-26.24067,151.94216,Supervisor Library Services,Mrs,Nickie Steinhardt,-,nsteinhardt@southburnett.qld.gov.au,-,-,-,-,-,14/04/08,18/08/20
https://plconnect.slq.qld.gov.au/directory/ipswich-city-council/rosewood-library,Rosewood Library,Branch,Ipswich City Council,Independent Library Service,Yes,15 Railway Street,-,Rosewood,4340,PO Box 202,-,Ipswich,4305,-,-,-,-,-,-,-11944,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,12 noon-7pm,9am-12 noon,Closed,-27.64239,152.59322,Team Leader,-,Rachelle Boyle,+61-7-3810 8188,-,-,-,-,-,-,17/03/20,21/08/20
https://plconnect.slq.qld.gov.au/directory/ipswich-city-council/redbank-plains-library,Redbank Plains Library,Branch,Ipswich City Council,Independent Library Service,Yes,Moreton Avenue,-,Redbank Plains,4301,PO Box 202,-,Ipswich,4305,-,-,-,-,-,-,-10643,-,-,libredplns@ipswich.qld.gov.au,10am-5pm,11am-7pm,10am-5pm,1-5pm,10am-5pm,9am-12 noon,Closed,-27.648284,152.863941,Team Leader,-,Erin Davey,-11312,-,-,-,-,-,-,11/04/08,24/08/20
https://plconnect.slq.qld.gov.au/directory/ipswich-city-council/redbank-plaza-library,Redbank Plaza Library,Branch,Ipswich City Council,Independent Library Service,Yes,"Level 3, Redbank Plaza Shopping Centre",1 Collingwood Drive,Redbank,4301,PO Box 202,-,Ipswich,4305,-,-,-,-,-,-,-11312,-,-,libredplaza@ipswich.qld.gov.au,10am-5pm,1-5pm,10am-5pm,11am-7pm,10am-5pm,9am-12 noon,Closed,-27.605875,152.869477,Team Leader,-,Erin Davey,-11312,-,-,-,-,-,-,11/04/08,24/08/20
https://plconnect.slq.qld.gov.au/directory/fraser-coast-regional-council/john-anderson-library-maryborough,John Anderson Library Maryborough,Branch,Fraser Coast Regional Council,Independent Library Service,Yes,127-129 Bazaar Street,-,Maryborough,4650,-,-,-,-,-,-,-,-,-,-,-9924,-,-,-,9am-5pm,9am-5pm,9am-6pm,9am-6pm,9am-4pm,9am-12 noon,Closed,-25.539837,152.702419,Regional Librarian,Ms,Tara Webb,-8367,tara.webb@frasercoast.qld.gov.au,-,-,-,-,-,11/04/08,24/08/20
https://plconnect.slq.qld.gov.au/directory/north-burnett-regional-council/mount-perry-library,Mount Perry Library,Branch,North Burnett Regional Council,Rural Libraries Queensland,Yes,66 Heussman Street,-,Mt Perry,4671,-,-,-,-,-,-,-,-,-,-,-2207,-,-,-,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,Closed,Closed,-25.180224,151.645446,Libraries Unit Leader,Ms,Jenny Hall,-2207,Jenny.hall@northburnett.qld.gov.au,-,-,-,-,-,14/04/08,25/08/20
https://plconnect.slq.qld.gov.au/directory/north-burnett-regional-council/gayndah-library,Gayndah Library,Branch,North Burnett Regional Council,Rural Libraries Queensland,Yes,34 Capper Street,-,Gayndah,4625,-,-,-,-,-,-,-,-,-,-,-2207,-,-,-,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,9am-12 noon,Closed,-25.62568,151.610684,Libraries Unit Leader,Ms,Jenny Hall,-2207,Jenny.hall@northburnett.qld.gov.au,-,-,-,-,-,14/04/08,25/08/20
https://plconnect.slq.qld.gov.au/directory/north-burnett-regional-council/monto-library,Monto Library,Branch,North Burnett Regional Council,Rural Libraries Queensland,Yes,50 Newton Street,-,Monto,4630,-,-,-,-,-,-,-,-,-,-,-2207,-,-,-,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,9am-12 noon,Closed,-24.864205,151.122572,Libraries Unit Leader,Ms,Jenny Hall,-2207,Jenny.hall@northburnett.qld.gov.au,-,-,-,-,-,14/04/08,25/08/20
https://plconnect.slq.qld.gov.au/directory/north-burnett-regional-council/mundubbera-library,Mundubbera Library,Branch,North Burnett Regional Council,Rural Libraries Queensland,Yes,30 Lyons Street,-,Mundubbera,4626,-,-,-,-,-,-,-,-,-,-,-2207,-,-,-,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,8:30-11:30am; 12:30-4:30pm,9am-12 noon,Closed,-24.864169,151.122568,Libraries Unit Leader,Ms,Jenny Hall,-2207,Jenny.hall@northburnett.qld.gov.au,-,-,-,-,-,14/04/08,25/08/20
https://plconnect.slq.qld.gov.au/directory/murweh-shire-council/charleville-library,Charleville Library,Branch,Murweh Shire Council,Rural Libraries Queensland,No,94 Alfred Street,-,Charleville,4470,94 Alfred Street,-,Charleville,4470,-,-,-,-,-,-,-12963,-,-,-,8.30am-1.30pm; 2.30-4.30pm,8.30am-1.30pm; 2.30-4.30pm,8.30am-1.30pm; 2.30-4.30pm,8.30am-1.30pm; 2.30-4.30pm,8.30am-1.30pm; 2.30-4.30pm,9am-12 noon,Closed,-26.40118,146.239486,Library Administrator,-,Lyndy Steer,-,-,-,-,-,-,-,14/04/08,25/08/20
https://plconnect.slq.qld.gov.au/directory/scenic-rim-regional-council/beaudesert-library,Beaudesert Library,Branch,Scenic Rim Regional Council,Independent Library Service,Yes,58 Brisbane Street,-,Beaudesert,4285,PO Box 25,-,Beaudesert,4285,-,-,-,-,-,-,-10628,-,-,-,10am-4pm,10am-4pm,10am-4pm,10am-4pm,10am-4pm,Closed,Closed,-27.989827,152.995702,Branch Librarian,-,Ronnie Powell,-11114,library.bd@scenicrim.qld.gov.au,-,-,-,-,-,14/04/08,27/08/20
https://plconnect.slq.qld.gov.au/directory/scenic-rim-regional-council/boonah-library,Boonah Library,Branch,Scenic Rim Regional Council,Independent Library Service,Yes,High Street,-,Boonah,4310,-,-,-,-,SRRC Library Service,58 Brisbane Street,-,-,Beaudesert,4285,-8473,-,-,boonaharchives@gmail.com,10am-4pm,10am-4pm,10am-4pm,10am-4pm,10am-4pm,Closed,Closed,-27.998589,152.681819,Branch Librarian,Ms,Debra Turnbull,-8469,debra.t@scenicrim.qld.gov.au,-,-,-,-,-,14/04/08,27/08/20
https://plconnect.slq.qld.gov.au/directory/scenic-rim-regional-council/tamborine-mountain-library,Tamborine Mountain Library,Branch,Scenic Rim Regional Council,Independent Library Service,Yes,Cnr Main Street and Yuulong Road,-,Tamborine Mountain,4272,-,-,-,-,-,-,-,-,-,-,-10959,-,-,-,10am-4pm,10am-4pm,10am-4pm,10am-4pm,10am-4pm,Closed,Closed,-27.924886,153.185372,Branch Librarian,-,Raylene Jensen,-10958,raylene.j@scenicrim.qld.gov.au,-,-,-,-,-,14/04/08,27/08/20
https://plconnect.slq.qld.gov.au/directory/scenic-rim-regional-council/canungra-library,Canungra Library,Branch,Scenic Rim Regional Council,Independent Library Service,Yes,12 Kidston Street,-,Canungra,4275,-,-,-,-,-,-,-,-,-,-,-11280,-,-,-,10am-1pm; 2-4pm,10am-1pm; 2-4pm,10am-1pm; 2-4pm,10am-1pm; 2-4pm,10am-1pm; 2-4pm,Closed,Closed,-28.017967,153.164445,Library Administrator,Ms,Raylene Jensen,-10958,raylene.j@scenicrim.qld.gov.au,-,-,-,-,-,14/04/08,27/08/20
https://plconnect.slq.qld.gov.au/directory/rockhampton-regional-council/gracemere-library,Gracemere Library,Branch,Rockhampton Regional Council,Independent Library Service,Yes,1 Ranger Street,-,Gracemere,4702,-,-,-,-,-,-,-,-,-,-,-10331,-,-,-,9-5:30pm,9-5:30pm,9-5:30pm,9-5:30pm,9-5:30pm,1pm-4:30pm,Closed,-23.4401145,150.4550471,-,-,-,-,-,-,-,-,-,-,6/03/19,31/08/20
